ID,query_movie_id,recommended_movie_id,position,title,genre
48150_9,48150,3419,9,Something for Everyone (1970),Comedy|Crime
48150_10,48150,8893,10,Basket Case 2 (1990),Comedy|Horror
113345_1,113345,8456,1,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller
113345_2,113345,6169,2,"Black Stallion Returns, The (1983)",Adventure|Children
113345_3,113345,4436,3,Obsession (1976),Mystery|Thriller
113345_4,113345,4795,4,Father Goose (1964),Adventure|Comedy|Romance|War
113345_5,113345,6915,5,Chicago Joe and the Showgirl (1990),Drama
113345_6,113345,2864,6,Splendor (1999),Comedy
113345_7,113345,1711,7,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
113345_8,113345,6705,8,Party Monster (2003),Comedy|Crime|Drama|Thriller
113345_9,113345,3700,9,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
113345_10,113345,3399,10,Sesame Street Presents Follow That Bird (1985),Children|Comedy
6814_1,6814,2274,1,Lilian's Story (1995),Drama
6814_2,6814,4430,2,Popcorn (1991),Horror
6814_3,6814,7988,3,Space Truckers (1996),Comedy|Sci-Fi
6814_4,6814,4614,4,Kickboxer (1989),Action
6814_5,6814,130,5,Angela (1995),Drama
6814_6,6814,3347,6,Never Cry Wolf (1983),Adventure|Drama
6814_7,6814,1709,7,Legal Deceit (1997),Thriller
6814_8,6814,3247,8,Sister Act (1992),Comedy|Crime
6814_9,6814,1456,9,"Pest, The (1997)",Comedy
6814_10,6814,26,10,Othello (1995),Drama
3169_1,3169,96,1,In the Bleak Midwinter (1995),Comedy|Drama
3169_2,3169,5412,2,"Villain, The (1979)",Comedy|Western
3169_3,3169,5413,3,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),Horror
3169_4,3169,4113,4,"Glass Menagerie, The (1987)",Drama
3169_5,3169,4534,5,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
3169_6,3169,4961,6,Pornstar: The Legend of Ron Jeremy (2001),Documentary
3169_7,3169,4962,7,Texas Rangers (2001),Adventure|Western
3169_8,3169,1197,8,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3169_9,3169,4127,9,"Like Father, Like Son (1987)",Comedy
3169_10,3169,6633,10,Prince of Jutland (a.k.a. Royal Deceit) (1994),Drama
135885_1,135885,3383,1,Big Fella (1937),Drama|Musical
135885_2,135885,1006,2,"Chamber, The (1996)",Drama
135885_3,135885,8132,3,Gladiator (1992),Action|Drama
135885_4,135885,2591,4,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Drama|Romance
135885_5,135885,421,5,Black Beauty (1994),Adventure|Children|Drama
135885_6,135885,1711,6,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
135885_7,135885,562,7,Welcome to the Dollhouse (1995),Comedy|Drama
135885_8,135885,2224,8,Downhill (1927),Drama
135885_9,135885,1822,9,Meet the Deedles (1998),Children|Comedy
135885_10,135885,6426,10,"Far Country, The (1954)",Western
71211_1,71211,7171,1,Aileen: Life and Death of a Serial Killer (2003),Documentary
71211_2,71211,3206,2,Against All Odds (1984),Romance
71211_3,71211,6016,3,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
71211_4,71211,8914,4,Primer (2004),Drama|Sci-Fi
71211_5,71211,5793,5,Time Changer (2002),Drama|Sci-Fi
71211_6,71211,5792,6,Roger Dodger (2002),Comedy|Drama
71211_7,71211,8916,7,Shall We Dance? (2004),Comedy|Romance
71211_8,71211,4992,8,Kate & Leopold (2001),Comedy|Romance
71211_9,71211,4991,9,Joe Somebody (2001),Comedy|Drama|Romance
71211_10,71211,5996,10,Sonny (2002),Crime|Drama
94810_1,94810,6000,1,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",Horror|Thriller
94810_2,94810,678,2,Some Folks Call It a Sling Blade (1993),Drama|Thriller
94810_3,94810,2353,3,Enemy of the State (1998),Action|Thriller
94810_4,94810,5101,4,Richard Pryor Here and Now (1983),Comedy|Documentary
94810_5,94810,5100,5,"Man Who Loved Women, The (1983)",Comedy
94810_6,94810,5496,6,Ossessione (1943),Drama
94810_7,94810,5497,7,Our Man Flint (1965),Adventure|Comedy|Sci-Fi
94810_8,94810,437,8,Cops and Robbersons (1994),Comedy
94810_9,94810,1099,9,"Christmas Carol, A (1938)",Children|Drama|Fantasy
94810_10,94810,1384,10,"Substance of Fire, The (1996)",Drama
162590_1,162590,4047,1,Gettysburg (1993),Drama|War
162590_2,162590,8487,2,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
162590_3,162590,4037,3,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
162590_4,162590,1232,4,Stalker (1979),Drama|Mystery|Sci-Fi
162590_5,162590,498,5,Mr. Jones (1993),Drama|Romance
162590_6,162590,2271,6,Permanent Midnight (1998),Drama
162590_7,162590,1571,7,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance
162590_8,162590,3662,8,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
162590_9,162590,3055,9,Felicia's Journey (1999),Thriller
162590_10,162590,6911,10,"Jolson Story, The (1946)",Musical
27912_1,27912,2866,1,"Buddy Holly Story, The (1978)",Drama
27912_2,27912,953,2,It's a Wonderful Life (1946),Drama|Fantasy|Romance
27912_3,27912,2365,3,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
27912_4,27912,764,4,Heavy (1995),Drama|Romance
27912_5,27912,3900,5,Crime and Punishment in Suburbia (2000),Comedy|Drama
27912_6,27912,6452,6,"Long, Hot Summer, The (1958)",Drama
27912_7,27912,8621,7,Ivans xtc. (2000),Drama
27912_8,27912,6986,8,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama
27912_9,27912,1086,9,Dial M for Murder (1954),Crime|Mystery|Thriller
27912_10,27912,6260,10,"Robe, The (1953)",Drama
2966_1,2966,8336,1,"Major and the Minor, The (1942)",Comedy|Romance
2966_2,2966,8505,2,"Eel, The (Unagi) (1997)",Drama|Romance
2966_3,2966,4728,3,Rat Race (2001),Comedy
2966_4,2966,4714,4,Any Which Way You Can (1980),Comedy
2966_5,2966,634,5,Theodore Rex (1995),Comedy
2966_6,2966,7441,6,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",Drama|Romance
2966_7,2966,6962,7,OT: Our Town (2002),Documentary
2966_8,2966,1641,8,"Full Monty, The (1997)",Comedy|Drama
2966_9,2966,7379,9,"Alamo, The (2004)",Drama|War|Western
2966_10,2966,6341,10,"Shape of Things, The (2003)",Drama
2356_1,2356,6724,1,Paper Moon (1973),Comedy|Crime|Drama
2356_2,2356,1114,2,"Funeral, The (1996)",Crime|Drama
2356_3,2356,1009,3,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
2356_4,2356,373,4,Red Rock West (1992),Thriller
2356_5,2356,3232,5,Seven Chances (1925),Comedy
2356_6,2356,4089,6,Born in East L.A. (1987),Comedy
2356_7,2356,2514,7,Pet Sematary II (1992),Comedy|Horror
2356_8,2356,7261,8,Barbershop 2: Back in Business (2004),Comedy
2356_9,2356,2504,9,200 Cigarettes (1999),Comedy|Drama
2356_10,2356,450,10,With Honors (1994),Comedy|Drama
1003_1,1003,6227,1,Loving You (1957),Drama|Musical
1003_2,1003,7075,2,"Court Jester, The (1956)",Adventure|Comedy|Musical
1003_3,1003,3916,3,Remember the Titans (2000),Drama
1003_4,1003,8797,4,Salesman (1969),Documentary
1003_5,1003,8743,5,Biggles (1986),Adventure|Fantasy|Sci-Fi
1003_6,1003,7321,6,Twisted (2004),Thriller
1003_7,1003,8232,7,I Love You Again (1940),Comedy|Drama
1003_8,1003,5606,8,Society (1989),Horror|Mystery
1003_9,1003,5607,9,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama
1003_10,1003,4705,10,"Cage aux Folles, La (1978)",Comedy
91628_1,91628,2875,1,Sommersby (1993),Drama|Mystery|Romance
91628_2,91628,4479,2,Bird (1988),Drama|Musical
91628_3,91628,2706,3,American Pie (1999),Comedy|Romance
91628_4,91628,6766,4,Camera Obscura (2000),Crime|Drama|Thriller
91628_5,91628,1896,5,Cousin Bette (1998),Comedy
91628_6,91628,3886,6,Steal This Movie! (2000),Drama
91628_7,91628,5257,7,In the Winter Dark (1998),Drama
91628_8,91628,5256,8,Stolen Summer (2002),Drama
91628_9,91628,6475,9,Opportunity Knocks (1990),Comedy
91628_10,91628,6534,10,Hulk (2003),Action|Adventure|Sci-Fi
75805_1,75805,7816,1,North Beach (2000),Comedy|Drama
75805_2,75805,3821,2,Nutty Professor II: The Klumps (2000),Comedy
75805_3,75805,8454,3,Luna Papa (1999),Comedy|Drama|Fantasy
75805_4,75805,8512,4,Silent Movie (1976),Comedy
75805_5,75805,1361,5,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
75805_6,75805,3005,6,"Bone Collector, The (1999)",Thriller
75805_7,75805,3926,7,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
75805_8,75805,389,8,"Colonel Chabert, Le (1994)",Drama|Romance|War
75805_9,75805,8502,9,Show Boat (1951),Drama|Musical|Romance
75805_10,75805,4364,10,"Trio, The (Trio, Das) (1998)",Drama|Romance
3592_1,3592,8984,1,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
3592_2,3592,4531,2,Red Heat (1988),Action
3592_3,3592,8126,3,Shock Corridor (1963),Drama
3592_4,3592,1912,4,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
3592_5,3592,5884,5,Chopper Chicks in Zombietown (1989),Comedy|Horror
3592_6,3592,5883,6,They (2002),Horror|Thriller
3592_7,3592,2235,7,One Man's Hero (1999),Drama|War
3592_8,3592,4341,8,What's the Worst That Could Happen? (2001),Comedy
3592_9,3592,4607,9,In Country (1989),Drama
3592_10,3592,136,10,From the Journals of Jean Seberg (1995),Documentary
179813_1,179813,4158,1,Monkeybone (2001),Animation|Comedy|Fantasy
179813_2,179813,8237,2,"Way Ahead, The (a.k.a. The Immortal Battalion) (1944)",Drama|War
179813_3,179813,3623,3,Mission: Impossible II (2000),Action|Adventure|Thriller
179813_4,179813,5965,4,"Duellists, The (1977)",Action|War
179813_5,179813,330,5,Tales from the Hood (1995),Action|Crime|Horror
179813_6,179813,7613,6,White Palace (1990),Drama
179813_7,179813,3767,7,Missing in Action 2: The Beginning (1985),Action|War
179813_8,179813,5535,8,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),Drama
179813_9,179813,5534,9,Hush! (2001),Drama
179813_10,179813,8221,10,War of the Buttons (1994),Adventure|Children|Drama
3926_1,3926,3863,1,"Cell, The (2000)",Drama|Horror|Thriller
3926_2,3926,2220,2,"Manxman, The (1929)",Drama
3926_3,3926,1341,3,Burnt Offerings (1976),Horror
3926_4,3926,4854,4,Clambake (1967),Musical
3926_5,3926,5983,5,Invaders from Mars (1953),Sci-Fi
3926_6,3926,8915,6,Stage Beauty (2004),Drama
3926_7,3926,8385,7,Lover Come Back (1961),Comedy|Romance
3926_8,3926,5415,8,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
3926_9,3926,5414,9,Bad Company (2002),Action|Comedy|Crime
3926_10,3926,636,10,Frisk (1995),Drama
112171_1,112171,2119,1,Maximum Overdrive (1986),Horror
112171_2,112171,1026,2,So Dear to My Heart (1949),Children|Drama
112171_3,112171,7725,3,On Deadly Ground (1994),Action|Adventure|Thriller
112171_4,112171,5570,4,Thesis (Tesis) (1996),Drama|Horror|Thriller
112171_5,112171,5571,5,"Pinochet Case, The (Cas Pinochet, Le) (2001)",Documentary
112171_6,112171,653,6,Dragonheart (1996),Action|Adventure|Fantasy
112171_7,112171,1194,7,Cheech and Chong's Up in Smoke (1978),Comedy
112171_8,112171,8744,8,Fancy Pants (1950),Comedy|Western
112171_9,112171,3680,9,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
112171_10,112171,6575,10,Gator (1976),Action|Drama
790_1,790,5652,1,Claire of the Moon (1992),Drama|Romance
790_2,790,5653,2,Django (1966),Western
790_3,790,7879,3,Notorious C.H.O. (2002),Comedy
790_4,790,57,4,Home for the Holidays (1995),Drama
790_5,790,2551,5,Dead Ringers (1988),Drama|Horror|Thriller
790_6,790,1305,6,"Paris, Texas (1984)",Drama|Romance
790_7,790,4139,7,No Man's Land (1987),Crime|Drama
790_8,790,3085,8,"Living Dead Girl, The (Morte Vivante, La) (1982)",Horror
790_9,790,5983,9,Invaders from Mars (1953),Sci-Fi
790_10,790,2077,10,"Journey of Natty Gann, The (1985)",Adventure|Children
88812_1,88812,7572,1,Wit (2001),Drama
88812_2,88812,9018,2,Control Room (2004),Documentary|War
88812_3,88812,277,3,Miracle on 34th Street (1994),Drama
88812_4,88812,369,4,Mrs. Parker and the Vicious Circle (1994),Drama
88812_5,88812,8262,5,"Green Pastures, The (1936)",Drama
88812_6,88812,8492,6,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
88812_7,88812,8655,7,Rustlers' Rhapsody (1985),Comedy|Western
88812_8,88812,8627,8,Confessions of a Burning Man (2003),Documentary
88812_9,88812,4361,9,Tootsie (1982),Comedy|Romance
88812_10,88812,6113,10,Godard's Passion (Passion) (1982),Drama
5139_1,5139,3997,1,Dungeons & Dragons (2000),Adventure|Fantasy
5139_2,5139,1655,2,Phantoms (1998),Drama|Horror|Thriller
5139_3,5139,6517,3,"Babe, The (1992)",Drama
5139_4,5139,93,4,Vampire in Brooklyn (1995),Comedy|Horror|Romance
5139_5,5139,1717,5,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
5139_6,5139,3281,6,"Brandon Teena Story, The (1998)",Documentary
5139_7,5139,474,7,In the Line of Fire (1993),Action|Thriller
5139_8,5139,1657,8,Wonderland (1997),Comedy|Documentary
5139_9,5139,934,9,Father of the Bride (1950),Comedy
5139_10,5139,7792,10,"Parallax View, The (1974)",Thriller
2366_1,2366,7880,1,Friday Night (Vendredi Soir) (2002),Drama
2366_2,2366,3094,2,Maurice (1987),Drama|Romance
2366_3,2366,4049,3,Rancho Deluxe (1975),Comedy|Western
2366_4,2366,4074,4,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama
2366_5,2366,2804,5,"Christmas Story, A (1983)",Children|Comedy
2366_6,2366,651,6,"Superweib, Das (1996)",Comedy
2366_7,2366,2324,7,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
2366_8,2366,8822,8,"Unidentified Flying Oddball (a.k.a. Spaceman and King Arthur, The) (a.k.a. Spaceman in King Arthur's Court, A) (1979)",Adventure|Comedy|Fantasy|Sci-Fi
2366_9,2366,747,9,"Stupids, The (1996)",Comedy
2366_10,2366,6128,10,Six Pack (1982),Comedy|Drama
3308_1,3308,2044,1,"Devil and Max Devlin, The (1981)",Comedy|Fantasy
3308_2,3308,1386,2,Terror in a Texas Town (1958),Western
3308_3,3308,6054,3,"Moon-Spinners, The (1964)",Children|Mystery
3308_4,3308,6471,4,Defense of the Realm (1986),Thriller
3308_5,3308,2253,5,Toys (1992),Comedy|Fantasy
3308_6,3308,455,6,Free Willy (1993),Adventure|Children|Drama
3308_7,3308,8894,7,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller
3308_8,3308,3331,8,My Tutor (1983),Drama
3308_9,3308,2063,9,"Seventh Heaven (Septième ciel, Le) (1997)",Drama|Romance
3308_10,3308,783,10,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
4_1,4,13,1,Balto (1995),Adventure|Animation|Children
4_2,4,2209,2,Young and Innocent (1937),Crime|Thriller
4_3,4,6825,3,"Reluctant Astronaut, The (1967)",Comedy
4_4,4,4715,4,"Awakening, The (1980)",Horror
4_5,4,4620,5,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller
4_6,4,1593,6,Picture Perfect (1997),Comedy|Romance
4_7,4,194,7,Smoke (1995),Comedy|Drama
4_8,4,3436,8,Dying Young (1991),Drama|Romance
4_9,4,1668,9,One Night Stand (1997),Drama
4_10,4,2728,10,Spartacus (1960),Action|Drama|Romance|War
478_1,478,4884,1,Trembling Before G-d (2001),Documentary
478_2,478,3062,2,"Longest Day, The (1962)",Action|Drama|War
478_3,478,1201,3,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
478_4,478,8720,4,"Super, The (1991)",Comedy
478_5,478,3488,5,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
478_6,478,4743,6,Tortilla Soup (2001),Comedy|Romance
478_7,478,5217,7,Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù) (1980),Action|Comedy|Sci-Fi
478_8,478,5216,8,"Pepi, Luci, Bom (Pepi, Luci, Bom y Otras Chicas del Montón) (1980)",Comedy
478_9,478,8260,9,"Crazy Stranger, The (Gadjo Dilo) (1997)",Comedy|Drama
478_10,478,1349,10,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror
8677_1,8677,370,1,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
8677_2,8677,3213,2,Batman: Mask of the Phantasm (1993),Animation|Children
8677_3,8677,4160,3,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance
8677_4,8677,8148,4,Twice Upon a Time (1983),Animation|Fantasy
8677_5,8677,3637,5,Vagabond (Sans toit ni loi) (1985),Drama
8677_6,8677,4315,6,Gabriela (2001),Comedy|Drama|Romance
8677_7,8677,6502,7,28 Days Later (2002),Action|Horror|Sci-Fi
8677_8,8677,2561,8,True Crime (1999),Crime|Thriller
8677_9,8677,4023,9,"Family Man, The (2000)",Comedy|Drama|Romance
8677_10,8677,4274,10,Cleopatra (1963),Drama|Romance
59738_1,59738,5861,1,Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981),Drama
59738_2,59738,5862,2,Student Bodies (1981),Comedy|Horror
59738_3,59738,1434,3,"Stranger, The (1994)",Action
59738_4,59738,205,4,Unstrung Heroes (1995),Comedy|Drama
59738_5,59738,7264,5,An Amazing Couple (2002),Comedy|Romance
59738_6,59738,4072,6,Faithless (Trolösa) (2000),Drama|Romance
59738_7,59738,508,7,Philadelphia (1993),Drama
59738_8,59738,2721,8,Trick (1999),Comedy|Romance
59738_9,59738,8827,9,"Bill Cosby, Himself (1983)",Comedy|Documentary
59738_10,59738,4450,10,Bully (2001),Crime|Drama|Thriller
113705_1,113705,8483,1,"Born Losers, The (1967)",Action|Drama|Thriller
113705_2,113705,6728,2,"Ugly American, The (1963)",Drama
113705_3,113705,1002,3,Ed's Next Move (1996),Comedy|Romance
113705_4,113705,7274,4,Let's Do It Again (1975),Comedy
113705_5,113705,4214,5,Revenge of the Nerds (1984),Comedy
113705_6,113705,2100,6,Splash (1984),Comedy|Fantasy|Romance
113705_7,113705,1235,7,Harold and Maude (1971),Comedy|Drama|Romance
113705_8,113705,1526,8,Fathers' Day (1997),Comedy
113705_9,113705,2712,9,Eyes Wide Shut (1999),Drama|Mystery|Thriller
113705_10,113705,54,10,"Big Green, The (1995)",Children|Comedy
5109_1,5109,8862,1,Criminal (2004),Comedy|Drama
5109_2,5109,3546,2,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
5109_3,5109,704,3,"Quest, The (1996)",Action|Adventure
5109_4,5109,742,4,Thinner (1996),Horror|Thriller
5109_5,5109,4994,5,"Majestic, The (2001)",Comedy|Drama|Romance
5109_6,5109,4993,6,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
5109_7,5109,523,7,Ruby in Paradise (1993),Drama
5109_8,5109,641,8,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy
5109_9,5109,403,9,Two Crimes (Dos crímenes) (1995),Comedy|Crime|Drama
5109_10,5109,3191,10,"Quarry, The (1998)",Drama
2381_1,2381,6471,1,Defense of the Realm (1986),Thriller
2381_2,2381,6054,2,"Moon-Spinners, The (1964)",Children|Mystery
2381_3,2381,1386,3,Terror in a Texas Town (1958),Western
2381_4,2381,6831,4,Nobody's Baby (2001),Comedy
2381_5,2381,3611,5,Saludos Amigos (1943),Animation|Children|Comedy
2381_6,2381,2253,6,Toys (1992),Comedy|Fantasy
2381_7,2381,962,7,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),Crime|Drama
2381_8,2381,3396,8,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
2381_9,2381,1756,9,"Prophecy II, The (1998)",Horror
2381_10,2381,6600,10,...And God Spoke (1993),Comedy
117877_1,117877,6320,1,Scenes from a Mall (1991),Comedy
117877_2,117877,7699,2,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) (1997),Documentary
117877_3,117877,8993,3,"Family Jewels, The (1965)",Comedy
117877_4,117877,3627,4,Carnival of Souls (1962),Horror|Thriller
117877_5,117877,8545,5,Plain Dirty (a.k.a. Briar Patch) (2003),Drama|Romance
117877_6,117877,5340,6,Joe (1970),Drama
117877_7,117877,5341,7,Lenny (1974),Drama
117877_8,117877,5679,8,"Ring, The (2002)",Horror|Mystery|Thriller
117877_9,117877,5680,9,Auto Focus (2002),Crime|Drama
117877_10,117877,1202,10,Withnail & I (1987),Comedy
81834_1,81834,8821,1,Harum Scarum (1965),Comedy|Musical
81834_2,81834,8810,2,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
81834_3,81834,8379,3,"Dresser, The (1983)",Drama
81834_4,81834,3799,4,Pokémon the Movie 2000 (2000),Animation|Children
81834_5,81834,5550,5,Love Me Tender (1956),Musical|Western
81834_6,81834,5551,6,"Return of the Vampire, The (1944)",Horror
81834_7,81834,1275,7,Highlander (1986),Action|Adventure|Fantasy
81834_8,81834,4693,8,Idiot Box (1996),Crime|Drama
81834_9,81834,3105,9,Awakenings (1990),Drama|Mystery
81834_10,81834,3593,10,Battlefield Earth (2000),Action|Sci-Fi
1037_1,1037,6196,1,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
1037_2,1037,7348,2,Spartan (2004),Thriller
1037_3,1037,8257,3,Battleground (1949),Action|Drama|War
1037_4,1037,3422,4,She's Gotta Have It (1986),Comedy|Romance
1037_5,1037,2392,5,Jack Frost (1998),Children|Comedy|Drama
1037_6,1037,8703,6,Fausto 5.0 (2001),Horror
1037_7,1037,5931,7,Britannia Hospital (1982),Comedy|Drama
1037_8,1037,5932,8,Burden of Dreams (1982),Documentary
1037_9,1037,7093,9,"Front Page, The (1974)",Comedy
1037_10,1037,1556,10,Speed 2: Cruise Control (1997),Action|Romance|Thriller
167706_1,167706,5650,1,Strange Brew (1983),Comedy
167706_2,167706,5651,2,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War
167706_3,167706,5320,3,Spooky House (2000),Children
167706_4,167706,5321,4,"Triumph of Love, The (2001)",Comedy
167706_5,167706,4270,5,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
167706_6,167706,2931,6,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
167706_7,167706,8275,7,College (1927),Comedy
167706_8,167706,8912,8,Taxi (2004),Action|Comedy
167706_9,167706,4095,9,Cry Freedom (1987),Drama
167706_10,167706,2751,10,From the Hip (1987),Comedy|Drama
97870_1,97870,504,1,No Escape (1994),Action|Drama|Sci-Fi
97870_2,97870,4341,2,What's the Worst That Could Happen? (2001),Comedy
